0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.97, 1.09, 1.31, 0.61, 1.97, 0.73, 1.97, 0.22, 1.97, 1.09, 1.97, 0.41, 1.97, 1.09, 1.31, 0.12, 1.97, 1.09, 1.97, 0.61, 1.97, 1.09, 1.31, 0.00, 1.97, 1.09, 1.31, 0.61, 1.97, 0.73, 1.97, 0.00
0.00, 1.09, 2.19, 1.09, 1.22, 1.34, 1.46, 0.73, 0.45, 1.32, 2.19, 1.09, 0.81, 1.50, 2.19, 1.09, 0.25, 1.22, 2.19, 1.09, 1.22, 1.70, 2.19, 1.09, 0.00, 1.09, 2.19, 1.09, 1.22, 1.34, 1.46, 0.73, 0.00
0.00, 0.66, 1.70, 1.97, 1.82, 1.31, 1.34, 0.00, 0.67, 1.31, 1.72, 0.00, 1.22, 0.66, 1.50, 1.97, 0.38, 1.31, 1.83, 0.00, 1.82, 0.66, 1.70, 1.97, 0.00, 0.66, 1.70, 1.97, 1.82, 1.31, 1.34, 0.00, 0.00
0.00, 0.61, 1.22, 1.82, 2.43, 1.82, 1.22, 0.61, 0.90, 1.08, 1.26, 1.44, 1.62, 1.22, 0.81, 0.41, 0.50, 0.98, 1.47, 1.95, 2.43, 1.82, 1.22, 0.61, 0.00, 0.61, 1.22, 1.82, 2.43, 1.82, 1.22, 0.61, 0.00
0.00, 1.31, 0.97, 0.66, 2.05, 1.97, 1.70, 1.31, 1.12, 1.97, 1.36, 1.97, 1.44, 1.97, 0.41, 1.97, 0.62, 1.97, 1.46, 1.97, 1.95, 1.97, 0.61, 1.97, 0.00, 1.31, 0.97, 0.66, 1.82, 1.97, 1.70, 1.31, 0.00
0.00, 0.36, 0.73, 1.20, 1.66, 1.93, 2.19, 1.54, 1.35, 1.40, 1.46, 1.36, 1.26, 0.63, 0.00, 0.00, 0.75, 1.10, 1.46, 1.46, 1.47, 0.73, 0.00, 0.00, 0.00, 0.36, 0.73, 0.97, 1.22, 1.70, 2.19, 1.09, 0.00
0.00, 1.31, 0.59, 1.97, 1.28, 0.66, 1.77, 1.97, 1.57, 1.31, 1.40, 0.00, 1.08, 1.31, 0.22, 0.00, 0.88, 1.31, 1.10, 0.00, 0.98, 1.31, 0.12, 0.00, 0.00, 1.31, 0.36, 1.97, 0.61, 0.66, 1.09, 1.97, 0.00
0.00, 0.22, 0.45, 0.67, 0.90, 1.12, 1.35, 1.57, 1.80, 1.57, 1.35, 1.12, 0.90, 0.67, 0.45, 0.22, 1.00, 0.88, 0.75, 0.62, 0.50, 0.38, 0.25, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.31, 0.95, 0.66, 0.88, 1.31, 1.04, 0.00, 1.70, 1.97, 1.77, 1.31, 1.28, 1.97, 0.95, 1.97, 1.12, 1.97, 1.47, 1.97, 0.78, 1.97, 1.22, 1.31, 0.12, 1.97, 1.09, 1.97, 0.00, 1.97, 1.09, 1.31, 0.00
0.00, 0.73, 1.46, 0.73, 0.86, 0.79, 0.73, 1.16, 1.60, 1.89, 2.19, 1.09, 1.66, 1.56, 1.46, 0.98, 1.25, 1.72, 2.19, 1.09, 1.06, 1.62, 2.19, 1.22, 0.25, 1.22, 2.19, 1.09, 0.00, 1.09, 2.19, 1.09, 0.00
0.00, 1.31, 0.93, 1.97, 0.83, 0.66, 0.92, 1.31, 1.50, 0.66, 2.05, 1.97, 2.05, 1.31, 1.59, 0.00, 1.38, 1.31, 1.87, 0.00, 1.34, 0.66, 1.62, 1.97, 0.38, 1.31, 1.22, 0.00, 0.00, 0.66, 1.09, 1.97, 0.00
0.00, 0.20, 0.41, 0.61, 0.81, 0.96, 1.11, 1.25, 1.40, 1.66, 1.91, 2.17, 2.43, 2.07, 1.72, 1.36, 1.50, 1.53, 1.56, 1.59, 1.62, 1.34, 1.06, 0.78, 0.50, 0.38, 0.25, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.97, 0.93, 1.31, 0.73, 1.31, 1.65, 0.66, 1.30, 1.31, 1.32, 0.66, 2.20, 1.97, 1.95, 1.31, 1.62, 1.97, 1.51, 1.97, 1.59, 1.97, 0.53, 1.97, 0.62, 1.97, 0.85, 1.97, 0.12, 1.97, 0.00, 1.97, 0.00
0.00, 0.73, 1.46, 1.06, 0.65, 1.42, 2.19, 1.69, 1.20, 0.96, 0.73, 1.35, 1.97, 2.08, 2.19, 1.84, 1.75, 1.60, 1.46, 1.51, 1.56, 0.78, 0.00, 0.38, 0.75, 1.10, 1.46, 0.85, 0.25, 0.12, 0.00, 0.00, 0.00
0.00, 0.66, 0.85, 1.97, 0.58, 1.31, 1.47, 1.97, 1.10, 1.31, 0.99, 1.97, 1.73, 0.66, 1.97, 1.97, 1.88, 1.31, 1.60, 0.00, 1.53, 1.31, 0.62, 0.00, 0.88, 1.31, 1.10, 0.00, 0.38, 1.31, 0.12, 0.00, 0.00
0.00, 0.12, 0.25, 0.38, 0.50, 0.62, 0.75, 0.88, 1.00, 1.12, 1.25, 1.38, 1.50, 1.62, 1.75, 1.88, 2.00, 1.88, 1.75, 1.62, 1.50, 1.38, 1.25, 1.12, 1.00, 0.88, 0.75, 0.62, 0.50, 0.38, 0.25, 0.12, 0.00
0.00, 1.97, 1.22, 1.31, 0.98, 1.97, 1.10, 1.97, 0.99, 1.97, 1.72, 1.97, 1.53, 1.97, 1.97, 1.31, 1.88, 1.97, 1.97, 1.97, 1.73, 1.97, 1.72, 1.31, 1.10, 1.97, 1.47, 1.31, 0.98, 1.97, 0.85, 1.97, 0.00
0.00, 1.09, 2.19, 1.09, 1.47, 1.46, 1.46, 0.98, 0.98, 1.58, 2.19, 1.09, 1.56, 1.87, 2.19, 1.97, 1.75, 1.97, 2.19, 1.09, 1.97, 2.08, 2.19, 1.34, 1.20, 1.69, 2.19, 1.09, 1.47, 1.46, 1.46, 0.73, 0.00
0.00, 0.66, 1.70, 1.97, 1.95, 1.31, 1.34, 0.00, 0.96, 1.31, 1.74, 0.00, 1.59, 0.66, 1.87, 1.97, 1.62, 1.31, 2.08, 0.00, 2.20, 0.66, 1.70, 1.97, 1.30, 0.66, 2.05, 1.97, 1.95, 1.31, 1.34, 0.00, 0.00
0.00, 0.61, 1.22, 1.82, 2.43, 1.82, 1.22, 0.61, 0.95, 1.12, 1.28, 1.45, 1.62, 1.59, 1.56, 1.53, 1.50, 1.73, 1.97, 2.20, 2.43, 1.82, 1.22, 0.61, 1.40, 1.66, 1.91, 2.17, 2.43, 1.82, 1.22, 0.61, 0.00
0.00, 1.31, 0.97, 0.66, 1.94, 1.97, 1.70, 1.31, 0.94, 1.97, 1.37, 1.97, 1.45, 1.97, 0.78, 1.97, 1.38, 1.97, 1.71, 1.97, 2.17, 1.97, 0.61, 1.97, 1.50, 1.31, 1.32, 0.66, 2.05, 1.97, 1.70, 1.31, 0.00
0.00, 0.36, 0.73, 1.08, 1.44, 1.81, 2.19, 1.32, 0.92, 1.19, 1.46, 1.37, 1.28, 0.64, 0.00, 0.62, 1.25, 1.35, 1.46, 1.69, 1.91, 0.96, 0.00, 0.45, 1.60, 1.16, 0.73, 1.20, 1.66, 1.93, 2.19, 1.09, 0.00
0.00, 1.31, 0.48, 1.97, 0.95, 0.66, 1.43, 1.97, 0.91, 1.31, 1.19, 0.00, 1.12, 1.31, 0.49, 0.00, 1.12, 1.31, 1.33, 0.00, 1.66, 1.31, 0.80, 0.00, 1.70, 1.31, 1.04, 1.97, 1.28, 0.66, 1.32, 1.97, 0.00
0.00, 0.11, 0.22, 0.34, 0.45, 0.56, 0.67, 0.79, 0.90, 0.91, 0.92, 0.94, 0.95, 0.96, 0.98, 0.99, 1.00, 1.10, 1.20, 1.30, 1.40, 1.50, 1.60, 1.70, 1.80, 1.57, 1.35, 1.12, 0.90, 0.67, 0.45, 0.22, 0.00
0.00, 1.31, 0.84, 0.66, 0.54, 1.31, 0.70, 0.00, 0.79, 1.97, 1.56, 1.31, 1.32, 1.97, 1.22, 1.97, 0.88, 1.97, 1.69, 1.97, 1.45, 1.97, 1.89, 1.31, 1.57, 1.97, 1.77, 1.97, 0.67, 1.97, 1.32, 1.31, 0.00
0.00, 0.73, 1.46, 0.73, 0.63, 0.68, 0.73, 0.70, 0.67, 1.43, 2.19, 1.09, 1.69, 1.57, 1.46, 1.10, 0.75, 1.47, 2.19, 1.09, 1.51, 1.85, 2.19, 1.77, 1.35, 1.77, 2.19, 1.09, 0.45, 1.32, 2.19, 1.09, 0.00
0.00, 1.31, 0.93, 1.97, 0.72, 0.66, 0.68, 1.31, 0.56, 0.66, 1.81, 1.97, 2.06, 1.31, 1.46, 0.00, 0.62, 1.31, 1.62, 0.00, 1.57, 0.66, 1.72, 1.97, 1.12, 1.31, 1.32, 0.00, 0.22, 0.66, 1.09, 1.97, 0.00
0.00, 0.20, 0.41, 0.61, 0.81, 0.72, 0.63, 0.54, 0.45, 0.95, 1.44, 1.94, 2.43, 1.95, 1.47, 0.98, 0.50, 0.78, 1.06, 1.34, 1.62, 1.44, 1.26, 1.08, 0.90, 0.67, 0.45, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.97, 0.93, 1.31, 0.61, 1.31, 1.41, 0.66, 0.34, 1.31, 1.08, 0.66, 1.82, 1.97, 1.83, 1.31, 0.38, 1.97, 1.26, 1.97, 1.22, 1.97, 0.63, 1.97, 0.67, 1.97, 0.95, 1.97, 0.00, 1.97, 0.00, 1.97, 0.00
0.00, 0.73, 1.46, 0.93, 0.41, 1.30, 2.19, 1.21, 0.22, 0.48, 0.73, 0.97, 1.22, 1.70, 2.19, 1.22, 0.25, 0.85, 1.46, 1.13, 0.81, 0.41, 0.00, 0.22, 0.45, 0.95, 1.46, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.66, 0.73, 1.97, 0.20, 1.31, 1.09, 1.97, 0.11, 1.31, 0.36, 1.97, 0.61, 0.66, 1.09, 1.97, 0.12, 1.31, 0.73, 0.00, 0.41, 1.31, 0.00, 0.00, 0.22, 1.31, 0.73, 0.00, 0.00, 1.31, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
